"","D01","D02","D03","D04","D05","D06","D07","D08","D09","B01","B09","B02","B10","B03","B04","B05","B06","B07","B12","B11","B08"
"bin_m21.vmb10",0.0769230769230769,0,0,0,0,0,0.153846153846154,0,0.166666666666667,0,0,0,0.5,0.272727272727273,0,0,0.111111111111111,0,0,0,0.666666666666667
"bin_m21.vmb130_sub",0.615384615384615,0,0,0,0.133333333333333,0,0,0,0.333333333333333,0,0,0.04,0.166666666666667,0.363636363636364,0,0,0.37037037037037,0,0,0,0.833333333333333
"bin_m21.vmb32_sub",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bin_m21.vmb39",0,0,0,0,0,0,0.153846153846154,0.272727272727273,0.166666666666667,0,0,0.08,0.5,0.454545454545455,0.0909090909090909,0,0.259259259259259,0,0,0,0.833333333333333
"bin_m22.cct117_sub",0.307692307692308,0.192307692307692,0.4,0,0.133333333333333,0,0.153846153846154,0,0.416666666666667,0.3,0,0.56,0.5,0.333333333333333,0,0,0.037037037037037,0,0,0,0.5
"bin_m22.cct149",0.153846153846154,0.692307692307692,0.2,0,0.466666666666667,0.2,0.692307692307692,0.909090909090909,0.166666666666667,1,0,1,0.833333333333333,0.696969696969697,0.272727272727273,0,0.666666666666667,0,0,0,0.833333333333333
"bin_m22.cct87_sub",0.153846153846154,0,0,0,0.133333333333333,0,0.153846153846154,0,0,0,0,0,0.833333333333333,0.424242424242424,0,0,0.0740740740740741,0,0,0,0.833333333333333
"bin_m22.mtb115",0.0769230769230769,0,0,0,0,0,0,0,0.333333333333333,0.7,0,0.56,0.5,0.515151515151515,0,0,0.222222222222222,0,0,0,0.833333333333333
"bin_m22.mtb125",0.230769230769231,0.115384615384615,0,0,0.133333333333333,0,0,0,0.333333333333333,0,0,0.6,0.333333333333333,0.454545454545455,0,0,0.444444444444444,0,0,0,0.666666666666667
"bin_m22.mtb136",0.230769230769231,0,0,0,0.133333333333333,0,0.153846153846154,0,0.166666666666667,0,0,0,0.5,0.0909090909090909,0,0,0.0740740740740741,0,0,0,0.666666666666667
"bin_m22.mtb157",0.307692307692308,0.115384615384615,0,0,0,0,0.153846153846154,0.272727272727273,0.0833333333333333,0,0,0.08,0.833333333333333,0.424242424242424,0,0,0.148148148148148,0,0,0,0.833333333333333
"bin_m22.mtb184",0,0.230769230769231,0,0,0.133333333333333,0,0.153846153846154,0,0.0833333333333333,0.3,0,0,0.166666666666667,0.0909090909090909,0,0,0,0,0,0,0
"bin_m22.mtb2",0.230769230769231,0,0,0,0,0,0.153846153846154,0,0,0,0,0.56,0.5,0.333333333333333,0,0,0.0740740740740741,0,0,0,0.666666666666667
"bin_m22.mtb219",0.0769230769230769,0,0,0,0.133333333333333,0,0.307692307692308,0,0.333333333333333,0.3,0,0.6,0.5,0.454545454545455,0,0,0.148148148148148,0,0,0,0.666666666666667
"bin_m22.mtb46",0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667
"bin_m22.mtb86_sub",0.230769230769231,0,0,0,0.133333333333333,0,0,0,0.333333333333333,0,0,0.52,0.333333333333333,0.575757575757576,0,0,0.185185185185185,0,0,0,0.666666666666667
"bin_m22.mtb89_sub",0.0769230769230769,0.0769230769230769,0,0,0.133333333333333,0,0.153846153846154,0,0.25,0.3,0,0.48,0.5,0.272727272727273,0,0,0.111111111111111,0,0,0,0.666666666666667
"bin_m22.mxb32",0.0769230769230769,0,0,0,0,0,0.461538461538462,0,0.0833333333333333,0,0,0.48,0.5,0.393939393939394,0,0,0,0,0,0,0.166666666666667
"bin_m22.mxb98",0,0.769230769230769,0,0,0.466666666666667,0,0.615384615384615,0.727272727272727,0.166666666666667,1,0,1,0.666666666666667,0.515151515151515,0.0909090909090909,0,0.777777777777778,0,0,0,1
"bin_m22.vmb0",0.153846153846154,0,0,0,0,0,0,0.272727272727273,0.166666666666667,0,0,0.08,0.833333333333333,0.212121212121212,0,0,0.37037037037037,0,0,0,0.666666666666667
"bin_m22.vmb147_sub",0.153846153846154,0,0,0,0,0,0.307692307692308,0,0.166666666666667,0,0,0.56,0.5,0.333333333333333,0,0,0.259259259259259,0,0,0,0.666666666666667
"bin_m22.vmb20_sub",0.230769230769231,0.230769230769231,0,0,0,0,0.461538461538462,0,0.166666666666667,0,0,0.48,0.333333333333333,0.424242424242424,0,0,0,0,0,0,0.666666666666667
"bin_m22.vmb205_sub",0.153846153846154,0,0,0,0.133333333333333,0,0,0.272727272727273,0.0833333333333333,0,0,0.04,0.166666666666667,0.0606060606060606,0,0,0.222222222222222,0,0,0,0.666666666666667
"bin_m22.vmb62_sub",0.0769230769230769,0,0,0,0,0,0.153846153846154,0,0.166666666666667,0,0,0,0.833333333333333,0.272727272727273,0,0,0,0,0,0,0.166666666666667
"bin_m22.vmb86",0.0769230769230769,0,0,0,0,0,0.153846153846154,0,0,0.3,0,0,0.5,0.181818181818182,0,0,0,0,0,0,0.666666666666667
"bin_m24.cct0",0.0769230769230769,0,0,0,0,0,0,0,0.416666666666667,0,0.714285714285714,0.52,0.5,0.363636363636364,0,0,0.185185185185185,0,0,0,0.333333333333333
"bin_m24.cct106_sub",0,0.0769230769230769,0,0,0.133333333333333,0,0.461538461538462,0.272727272727273,0.166666666666667,0.3,0,0.56,0.5,0.484848484848485,0.0909090909090909,0,0.296296296296296,0,0,0,0.833333333333333
"bin_m24.cct128",0,0,0,0,0,0,0.153846153846154,0,0.0833333333333333,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0
"bin_m24.cct154",0.0769230769230769,0,0,0,0,0,0.153846153846154,0,0.25,0.3,0,0.48,0.5,0.272727272727273,0,0,0,0,0,0,0.666666666666667
"bin_m24.cct23_sub",0.153846153846154,0,0,0,0,0,0.153846153846154,0,0.166666666666667,0.3,0,0,0.333333333333333,0.181818181818182,0,0,0,0,0,0,0.666666666666667
"bin_m24.cct24",0.153846153846154,0.0769230769230769,0,0,0.266666666666667,0,0,0.272727272727273,0.0833333333333333,0,0,0.72,1,0.424242424242424,0,0,0.259259259259259,0,0,0,0.833333333333333
"bin_m24.cct4",0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.48,0.333333333333333,0.303030303030303,0,0,0,0,0,0,0.5
"bin_m24.cct57_sub",0.153846153846154,0,0.4,0,0.133333333333333,0,0.461538461538462,0,0.333333333333333,0.3,0,0.6,0.333333333333333,0.636363636363636,0,0,0.148148148148148,0,0,0,0.666666666666667
"bin_m24.cct74",0.461538461538462,0,0,0,0,0,0.153846153846154,0,0.25,0.3,0,0.52,0.5,0.272727272727273,0,0,0.148148148148148,0,0,0,0.666666666666667
"bin_m24.cct81_sub",0.230769230769231,0,0,0,0.133333333333333,0,0.307692307692308,0,0.166666666666667,0.3,0,0.6,0.5,0.363636363636364,0,0,0,0,0,0,0.666666666666667
"bin_m24.mtb10",0.230769230769231,0,0,0,0.133333333333333,0,0,0,0.416666666666667,0.3,0,0.52,0.5,0.606060606060606,0,0,0,0,0,0,0.666666666666667
"bin_m24.mtb106_sub",0.230769230769231,0.230769230769231,0,0,0.133333333333333,0,0.461538461538462,0,0.166666666666667,0,0,0.48,0.666666666666667,0.515151515151515,0,0,0.111111111111111,0,0,0,0.833333333333333
"bin_m24.mtb115",0.230769230769231,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0.5,0.333333333333333,0,0,0,0,0,0,0
"bin_m24.mtb14",0,0,0,0,0,0,0.307692307692308,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
"bin_m24.mtb157",0.0769230769230769,0.115384615384615,0,0,0,0,0,0.272727272727273,0.166666666666667,0,0,0,1,0.484848484848485,0,0,0.518518518518518,0,0,0,0.833333333333333
"bin_m24.mtb173",0.153846153846154,0.0769230769230769,0,0,0.133333333333333,0,0,0,0.166666666666667,0,0,0.72,1,0.515151515151515,0,0,0.518518518518518,0,0,0,0.666666666666667
"bin_m24.mtb176",0,0,0,0,0,0,0.153846153846154,0.272727272727273,0,0,0,0.08,0.166666666666667,0,0,0,0,0,0,0,0
"bin_m24.mtb177",0.153846153846154,0,0,0,0,0,0.307692307692308,0,0.333333333333333,0,0,0.08,0.5,0.454545454545455,0,0,0.259259259259259,0,0,0,0.666666666666667
"bin_m24.mtb184",0,0,0,0,0.133333333333333,0,0.153846153846154,0,0.166666666666667,0.3,0,0,0.5,0,0,0,0,0,0,0,0.666666666666667
"bin_m24.mtb201",0.307692307692308,0,0,0,0.133333333333333,0,0,0,0.333333333333333,0.3,0,0.6,0.5,0.636363636363636,0,0,0,0,0,0,0.666666666666667
"bin_m24.mtb207",0.0769230769230769,0.0769230769230769,0,0,0.266666666666667,0,0,0.272727272727273,0,0,0,0.08,1,0,0,0,0.518518518518518,0,0,0,0.666666666666667
"bin_m24.mtb3",0.0769230769230769,0.192307692307692,0.4,0,0.133333333333333,0,0.461538461538462,0,0.5,0.3,0,0.56,0.333333333333333,0.606060606060606,0,0,0.037037037037037,0,0,0,0.666666666666667
"bin_m24.mtb67",0.230769230769231,0,0,0,0,0,0,0,0.25,0,0,0.48,0.5,0.636363636363636,0.0909090909090909,0,0,0,0,0,0.833333333333333
"bin_m24.mtb8",0.0769230769230769,0.115384615384615,0,0,0.133333333333333,0,0.461538461538462,0,0.333333333333333,0.3,0,0.08,0.5,0.484848484848485,0,0,0.111111111111111,0,0,0,0.833333333333333
"bin_m24.mtb83",0.230769230769231,0,0,0,0.133333333333333,0,0.153846153846154,0,0.416666666666667,0.3,0,0.6,0.5,0.606060606060606,0,0,0.259259259259259,0,0,0,0.666666666666667
"bin_m24.mtb84_sub",0.0769230769230769,0,0,0,0.133333333333333,0,0,0.272727272727273,0.166666666666667,0,0,0.12,0.5,0.0606060606060606,0,0,0.111111111111111,0,0,0,0.666666666666667
"bin_m24.mxb17",0.0769230769230769,0,0,0,0.133333333333333,0,0.461538461538462,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667
"bin_m24.mxb55",0.0769230769230769,0,0,0,0.133333333333333,0,0,0,0.25,0.3,0,0.56,0.5,0.606060606060606,0,0,0.0740740740740741,0,0,0,0.833333333333333
"bin_m24.vmb102",0,0,0,0,0,0,0.153846153846154,0,0.333333333333333,0,0,0.08,0.166666666666667,0.181818181818182,0,0,0.111111111111111,0,0,0,0.833333333333333
"bin_m24.vmb132_sub",0,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0.666666666666667,0.0909090909090909,0,0,0,0,0,0,0.666666666666667
"bin_m24.vmb153",0.0769230769230769,0.0769230769230769,0,0,0.133333333333333,0,0.307692307692308,0,0.416666666666667,0,0,0.56,0.333333333333333,0.393939393939394,0,0,0,0,0,0,0.166666666666667
"bin_m24.vmb166",0,0,0,0,0,0,0,0,0.166666666666667,0,0,0.72,1,0.606060606060606,0.0909090909090909,0,0.444444444444444,0,0,0,0.833333333333333
"bin_m24.vmb170",0.230769230769231,0,0,0,0.266666666666667,0,0.307692307692308,0,0.25,0,0,0.56,0.5,0.424242424242424,0,0,0.37037037037037,0,0,0,0.666666666666667
"bin_m24.vmb171",0.0769230769230769,0,0,0,0,0,0.153846153846154,0,0.166666666666667,0.3,0,0.08,0.5,0.212121212121212,0,0,0,0,0,0,0.166666666666667
"bin_m24.vmb21",0.153846153846154,0,0,0,0,0,0.461538461538462,0,0.416666666666667,0.3,0,0.12,0.5,0.575757575757576,0,0,0.37037037037037,0,0,0,0.666666666666667
"bin_m24.vmb61_sub",0.0769230769230769,0,0,0,0,0,0.153846153846154,0,0.166666666666667,0.3,0,0,0.5,0.272727272727273,0,0,0.111111111111111,0,0,0,0.666666666666667
"bin_m24.vmb7",0,0.0769230769230769,0,0,0.133333333333333,0,0.461538461538462,0,0,0,0,0.04,0.5,0,0,0,0,0,0,0,0
"bin_m24.vmb87_sub",0,0,0,0,0,0,0.0769230769230769,0.272727272727273,0,0,0,0.56,0.333333333333333,0.303030303030303,0.0909090909090909,0,0.037037037037037,0,0,0,0
"bin_m24.vmb88",0,0.0769230769230769,0,0,0.133333333333333,0,0.461538461538462,0.363636363636364,0,0.3,0,0.56,0.5,0.393939393939394,0.0909090909090909,0,0.333333333333333,0,0,0,0.833333333333333
"bin_m25.cct11",0.0769230769230769,0,0,0,0.133333333333333,0,0.461538461538462,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667
"bin_m25.cct136_sub",0.153846153846154,0.0384615384615385,0,0,0.266666666666667,0,0.538461538461538,0,0.25,0,0,0.12,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0.166666666666667
"bin_m25.cct140",0.0769230769230769,0,0,0,0.133333333333333,0,0,0,0.333333333333333,0.3,0,0.56,0.5,0.606060606060606,0,0,0.0740740740740741,0,0,0,0.833333333333333
"bin_m25.cct35_sub",0.0769230769230769,0,0,0,0,0,0,0.272727272727273,0.0833333333333333,0,0,0.08,0.833333333333333,0.0909090909090909,0,0,0.37037037037037,0,0,0,0.666666666666667
"bin_m25.cct39_sub",0.0769230769230769,0.692307692307692,0.2,0,0.466666666666667,0.08,0.692307692307692,0.909090909090909,0.166666666666667,1,0.714285714285714,1,0.833333333333333,0.909090909090909,0.272727272727273,0,0.888888888888889,0,0,0,1
"bin_m25.cct74_sub",0.230769230769231,0,0,0,0,0,0.461538461538462,0,0,0,0,0,0.5,0.363636363636364,0,0,0.259259259259259,0,0,0,0.666666666666667
"bin_m25.cct75_sub",0,0.0384615384615385,0,0,0,0,0.153846153846154,0,0,0.3,0,0,0.5,0.181818181818182,0.0909090909090909,0,0.0740740740740741,0,0,0,0.166666666666667
"bin_m25.cct95",0.230769230769231,0,0,0,0.133333333333333,0,0.461538461538462,0,0,0.3,0,0.48,0.333333333333333,0.545454545454545,0,0,0,0,0,0,0.166666666666667
"bin_m25.mtb107",0.0769230769230769,0,0,0,0.133333333333333,0,0.307692307692308,0.272727272727273,0.333333333333333,0.3,0,0.6,0.5,0.393939393939394,0,0,0.148148148148148,0,0,0,0.166666666666667
"bin_m25.mtb124_sub",0.230769230769231,0,0,0,0,0,0.307692307692308,0,0.333333333333333,0.3,0,0.6,0.666666666666667,0.484848484848485,0,0,0.0740740740740741,0,0,0,0.666666666666667
"bin_m25.mtb125",0.153846153846154,0,0,0,0.133333333333333,0,0.153846153846154,0,0.166666666666667,0.3,0,0,0.5,0.272727272727273,0,0,0,0,0,0,0.666666666666667
"bin_m25.mtb130",0,0.192307692307692,0,0,0.133333333333333,0,0,0.272727272727273,0.166666666666667,0,0,0.08,0.833333333333333,0.363636363636364,0,0,0.518518518518518,0,0,0,0.833333333333333
"bin_m25.mtb132",0.0769230769230769,0,0,0,0.133333333333333,0,0.153846153846154,0,0,0.3,0,0.08,0.333333333333333,0,0,0,0,0,0,0,0.166666666666667
"bin_m25.mtb136",0.0769230769230769,0.0384615384615385,0,0,0,0,0.153846153846154,0,0.166666666666667,0.6,0,0.56,0.666666666666667,0.454545454545455,0,0,0.0740740740740741,0,0,0,0.833333333333333
"bin_m25.mtb147",0,0,0,0,0.133333333333333,0,0.153846153846154,0,0.0833333333333333,0.3,0,0,0.166666666666667,0,0,0,0,0,0,0,0.666666666666667
"bin_m25.mtb176",0.0769230769230769,0,0,0,0.133333333333333,0,0.307692307692308,0.272727272727273,0.0833333333333333,0,0,0.08,1,0.242424242424242,0,0,0.407407407407407,0,0,0,0.666666666666667
"bin_m25.mtb19",0,0.230769230769231,0,0,0.133333333333333,0,0.153846153846154,0,0,0.3,0,0,0.166666666666667,0.0909090909090909,0,0,0,0,0,0,0.666666666666667
"bin_m25.mtb2",0.307692307692308,0,0,0,0.133333333333333,0,0,0,0.333333333333333,0.3,0,0.6,0.5,0.424242424242424,0,0,0.259259259259259,0,0,0,0.666666666666667
"bin_m25.mtb4",0.307692307692308,0,0,0,0.133333333333333,0,0.307692307692308,0,0.25,0.3,0,0.6,0.5,0.424242424242424,0,0,0.0740740740740741,0,0,0,0.666666666666667
"bin_m25.mtb47",0,0,0,0,0,0,0.153846153846154,0,0,0,0,0.56,0.5,0.181818181818182,0,0,0.0740740740740741,0,0,0,0.666666666666667
"bin_m25.mtb52",0.230769230769231,0,0,0,0.133333333333333,0,0.307692307692308,0.272727272727273,0.166666666666667,0.3,0,0.6,0.5,0.606060606060606,0,0,0.111111111111111,0,0,0,0.666666666666667
"bin_m25.mtb55_sub",0.307692307692308,0.115384615384615,0,0,0.133333333333333,0,0,0,0.333333333333333,0.3,0,0.56,0.5,0.606060606060606,0.0909090909090909,0,0,0,0,0,0.666666666666667
"bin_m25.mtb58_sub",0.230769230769231,0.115384615384615,0,0,0.133333333333333,0,0.307692307692308,0,0.166666666666667,0.3,0,0.6,0.5,0.272727272727273,0,0,0.111111111111111,0,0,0,0.666666666666667
"bin_m25.mtb74",0.0769230769230769,0,0,0,0.133333333333333,0,0.307692307692308,0,0.333333333333333,0.3,0,0.6,0.5,0.424242424242424,0,0,0.185185185185185,0,0,0,0.666666666666667
"bin_m25.mtb91",0.0769230769230769,0.115384615384615,0,0,0,0,0.307692307692308,0,0.0833333333333333,0,0,0,0.333333333333333,0.454545454545455,0,0,0.518518518518518,0,0,0,0.833333333333333
"bin_m25.mtb94",0.307692307692308,0,0,0,0.133333333333333,0,0.307692307692308,0,0.166666666666667,0,0,0.08,1,0.393939393939394,0,0,0.518518518518518,0,0,0,0.833333333333333
"bin_m25.mtb97_sub",0.153846153846154,0,0,0,0,0,0,0.272727272727273,0.166666666666667,0,0,0.12,0.5,0.0606060606060606,0,0,0.222222222222222,0,0,0,0
"bin_m25.vmb106",0.384615384615385,0.115384615384615,0,0,0.133333333333333,0,0.307692307692308,0.272727272727273,0.333333333333333,0.3,0,0.6,0.5,0.363636363636364,0,0,0.148148148148148,0,0,0,0.666666666666667
"bin_m25.vmb107",0,0,0,0,0,0,0.153846153846154,0,0.166666666666667,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0
"bin_m25.vmb111",0.153846153846154,0.230769230769231,0,0,0.133333333333333,0,0.461538461538462,0.272727272727273,0.0833333333333333,0.3,0,0.56,0.5,0.696969696969697,0,0,0.185185185185185,0,0,0,0.833333333333333
"bin_m25.vmb114",0.153846153846154,0,0,0,0.133333333333333,0,0.461538461538462,0,0.166666666666667,0.3,0,0,0.5,0.272727272727273,0,0,0,0,0,0,0.666666666666667
"bin_m25.vmb119",0.0769230769230769,0.0769230769230769,0,0,0.133333333333333,0,0,0,0.25,0,0.714285714285714,0.48,0.333333333333333,0.454545454545455,0,0,0,0,0,0,0.166666666666667
"bin_m25.vmb122",0.230769230769231,0,0,0,0.133333333333333,0,0,0,0.0833333333333333,0,0,0.56,0.833333333333333,0.0303030303030303,0,0,0.37037037037037,0,0,0,0.666666666666667
"bin_m25.vmb125",0.153846153846154,0.115384615384615,0,0,0.133333333333333,0,0,0,0.25,0.3,0,0.6,0.5,0.424242424242424,0,0,0.259259259259259,0,0,0,0.666666666666667
"bin_m25.vmb13",0.153846153846154,0,0,0,0,0,0.461538461538462,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
"bin_m25.vmb131",0.230769230769231,0.115384615384615,0,0,0,0,0,0.272727272727273,0.166666666666667,0.3,0,0.08,1,0.484848484848485,0,0,0.518518518518518,0,0,0,0.833333333333333
"bin_m25.vmb19",0.307692307692308,0.230769230769231,0,0,0.133333333333333,0,0.307692307692308,0,0.25,0.3,0,0.56,0.5,0.636363636363636,0,0,0.555555555555556,0,0,0,0.666666666666667
"bin_m25.vmb27",0.0769230769230769,0.230769230769231,0,0,0,0,0.153846153846154,0,0.25,0,0,0,0.833333333333333,0.181818181818182,0,0,0,0,0,0,0.666666666666667
"bin_m25.vmb37",0.0769230769230769,0,0,0,0.266666666666667,0,0,0.272727272727273,0.0833333333333333,0,0,0.08,0.833333333333333,0.212121212121212,0,0,0.222222222222222,0,0,0,0.666666666666667
"bin_m25.vmb40",0,0,0,0,0,0,0.153846153846154,0.272727272727273,0.0833333333333333,0,0,0.08,0.5,0.363636363636364,0.0909090909090909,0,0.259259259259259,0,0,0,0.833333333333333
"bin_m25.vmb42",0,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.5
"bin_m25.vmb48_sub",0,0.0769230769230769,0,0,0.133333333333333,0,0,0.272727272727273,0.0833333333333333,0,0,0.08,0.833333333333333,0.0606060606060606,0,0,0.111111111111111,0,0,0,0.166666666666667
"bin_m25.vmb76",0.230769230769231,0,0,0,0,0,0,0,0.166666666666667,0,0,0.08,1,0.424242424242424,0,0,0.518518518518518,0,0,0,0.833333333333333
"bin_m25.vmb77_sub",0.153846153846154,0,0,0,0.266666666666667,0,0.307692307692308,0,0.166666666666667,0.7,0,0.56,0.5,0.272727272727273,0,0,0.333333333333333,0,0,0,0.166666666666667
"bin_m25.vmb85",0.230769230769231,0,0,0,0.133333333333333,0,0,0,0.416666666666667,0.3,0,0.6,0.5,0.393939393939394,0,0,0.407407407407407,0,0,0,0.666666666666667
"bin_m25.vmb86_sub",0.153846153846154,0,0,0,0,0,0.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667
"bin_m25.vmb87",0.153846153846154,0.0769230769230769,0,0,0.133333333333333,0,0,0.272727272727273,0.166666666666667,0,0,0.08,1,0.424242424242424,0,0,0.518518518518518,0,0,0,0.833333333333333
"bin_m3.cct12_sub",0.0769230769230769,0,0,0,0.133333333333333,0,0,0.272727272727273,0.166666666666667,0,0,0.12,0.5,0.0606060606060606,0,0,0.222222222222222,0,0,0,0.666666666666667
"bin_m3.cct136_sub",0.538461538461538,0,0,0,0,0,0.153846153846154,0,0.25,0,0,0.12,0.5,0.393939393939394,0,0,0,0,0,0,0.166666666666667
"bin_m3.cct166_sub",0.153846153846154,0.346153846153846,0,0,0.133333333333333,0,0.307692307692308,0,0.25,0.3,0,0.04,0.333333333333333,0.454545454545455,0,0,0.259259259259259,0,0,0,0.833333333333333
"bin_m3.cct28",0,0,0,0,0,0,0,0,0.166666666666667,0,0.714285714285714,0.04,0.5,0.606060606060606,0,0,0.296296296296296,0,0,0,0.666666666666667
"bin_m3.cct77",0,0,0,0,0,0,0.153846153846154,0.272727272727273,0,0,0,0,0.5,0,0,0,0,0,0,0,0
"bin_m3.cct87",0,0,0,0,0.133333333333333,0,0,0,0.166666666666667,0.3,0,0.48,0.833333333333333,0.545454545454545,0,0,0.185185185185185,0,0,0,0.833333333333333
"bin_m3.mtb134_sub",0.153846153846154,0,0,0,0.133333333333333,0,0,0,0.25,0,0,0.56,0.333333333333333,0.454545454545455,0,0,0.333333333333333,0,0,0,0.333333333333333
"bin_m3.mtb140",0.153846153846154,0.0769230769230769,0,0,0,0,0,0.272727272727273,0,0,0,0.56,0.333333333333333,0.363636363636364,0,0,0.37037037037037,0,0,0,0.666666666666667
"bin_m3.mtb191_sub",0.230769230769231,0,0,0,0.133333333333333,0,0.307692307692308,0,0.416666666666667,0.3,0,0.6,0.5,0.575757575757576,0,0,0.111111111111111,0,0,0,0.666666666666667
"bin_m3.mtb192_sub",0.307692307692308,0,0,0,0.133333333333333,0,0.307692307692308,0,0.416666666666667,0.3,0,0.12,0.666666666666667,0.454545454545455,0,0,0.333333333333333,0,0,0,0.666666666666667
"bin_m3.mxb35_sub",0.153846153846154,0,0,0,0,0,0,0.272727272727273,0,0,0,0.8,1,0,0,0,0.518518518518518,0,0,0,0.5
"bin_m3.vmb108",0.0769230769230769,0,0,0,0.133333333333333,0,0.461538461538462,0,0.333333333333333,0.3,0,0.56,0.5,0.515151515151515,0,0,0.0740740740740741,0,0,0,0.833333333333333
"bin_m3.vmb138",0,0.192307692307692,0,0,0.133333333333333,0,0.307692307692308,0.272727272727273,0.166666666666667,0,0,0.12,1,0.515151515151515,0,0,0.518518518518518,0,0,0,0.833333333333333
"bin_m3.vmb52",0.153846153846154,0,0,0,0,0,0,0.272727272727273,0.166666666666667,0,0,0.12,0.5,0.0606060606060606,0,0,0.222222222222222,0,0,0,0.166666666666667
"bin_m3.vmb99",0,0,0,0,0,0,0.153846153846154,0,0,0,0,0.48,0.666666666666667,0.333333333333333,0,0,0.185185185185185,0,0,0,0.666666666666667
"bin_m4.cct118",0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667
"bin_m4.cct152",0,0.0769230769230769,0,0,0,0,0,0.272727272727273,0.166666666666667,0,0,0.08,0.333333333333333,0.0606060606060606,0,0,0.37037037037037,0,0,0,0.666666666666667
"bin_m4.cct52",0,0,0,0,0,0,0.153846153846154,0.272727272727273,0.0833333333333333,0,0,0.08,0.333333333333333,0.363636363636364,0.0909090909090909,0,0.111111111111111,0,0,0,0.666666666666667
"bin_m4.cct96",0,0.769230769230769,0.2,0,0.533333333333333,0.08,0.538461538461538,0.727272727272727,0.416666666666667,0.7,0,1,0.833333333333333,0.939393939393939,0.181818181818182,0,0.555555555555556,0,0,0.285714285714286,1
"bin_m4.mtb156_sub",0.153846153846154,0,0,0,0,0,0,0,0.416666666666667,0,0,0.12,0.5,0.575757575757576,0,0,0.259259259259259,0,0,0,0.833333333333333
"bin_m4.mtb157",0.0769230769230769,0,0,0,0.133333333333333,0,0,0.272727272727273,0,0,0,0.12,0.333333333333333,0.0606060606060606,0,0,0.222222222222222,0,0,0,0.666666666666667
"bin_m4.mtb169",0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.08,0.5,0,0,0,0,0,0,0,0
"bin_m4.mtb172",0.0769230769230769,0,0,0,0,0,0.153846153846154,0,0.166666666666667,0.3,0,0,0.5,0.363636363636364,0,0,0.111111111111111,0,0,0,0.666666666666667
"bin_m4.mtb189",0,0,0,0,0.133333333333333,0,0.230769230769231,0,0.166666666666667,0.3,0,0.12,0.5,0,0,0,0,0,0,0,0
"bin_m4.mtb210",0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.08,0,0,0,0,0,0,0,0,0
"bin_m4.vmb102_sub",0.0769230769230769,0,0,0,0,0,0.153846153846154,0,0.25,0.3,0,0.08,0.5,0,0,0,0,0,0,0,0
"bin_m4.vmb145",0,0,0,0,0,0,0.461538461538462,0,0,0.3,0,0,0.5,0.212121212121212,0,0,0.111111111111111,0,0,0,0.166666666666667
"bin_m4.vmb154",0.0769230769230769,0.0769230769230769,0,0,0,0,0.307692307692308,0.272727272727273,0.0833333333333333,0,0,0.08,0.833333333333333,0.242424242424242,0,0,0.518518518518518,0,0,0,0.666666666666667
"bin_m4.vmb26_sub",0.0769230769230769,0,0,0,0,0,0,0.272727272727273,0,0,0,0.08,0.833333333333333,0,0,0,0.518518518518518,0,0,0,0.666666666666667
"bin_m4.vmb3",0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.08,0,0,0,0,0,0,0,0,0
"bin_m4.vmb39",0.0769230769230769,0.0769230769230769,0,0,0.133333333333333,0,0,0.272727272727273,0.0833333333333333,0,0,0.08,0.833333333333333,0.242424242424242,0,0,0.518518518518518,0,0,0,0.666666666666667
"bin_m4.vmb51",0,0,0,0,0.133333333333333,0,0.153846153846154,0,0.0833333333333333,0.7,0,0.08,0.166666666666667,0,0,0,0,0,0,0,0
"bin_m4.vmb68",0,0.0769230769230769,0,0,0.133333333333333,0,0.307692307692308,0,0.25,0.3,0,0.56,0.5,0.454545454545455,0,0,0,0,0,0,0.666666666666667
"bin_m4.vmb71",0.384615384615385,0,0,0,0.133333333333333,0,0.307692307692308,0,0.25,0.3,0,0.56,0.5,0.696969696969697,0,0,0.555555555555556,0,0,0,0.666666666666667
"bin_m4.vmb99",0,0,0,0,0.133333333333333,0,0.153846153846154,0.272727272727273,0.166666666666667,0.3,0,0.08,0.333333333333333,0,0,0,0,0,0,0,0
