"","D01","D02","D03","D04","D05","D06","D07","D08","D09","B01","B09","B02","B10","B03","B04","B05","B06","B07","B12","B11","B08"
"bin_m15.vmb121",0.596153846153846,0.475384615384615,0.26,0.05625,0.284,0.0444,0.534615384615385,0.118181818181818,0.358333333333333,0.961,0.864285714285714,0.8208,0.691666666666667,0.776666666666667,0.0727272727272727,0.02,0.612592592592593,0.0388333333333333,0.0857142857142857,0.0285714285714286,0.845
"bin_m15.vmb122",0.380769230769231,0.332692307692308,0,0.01,0.286666666666667,0.0056,0.0892307692307692,0.336363636363636,0.0916666666666667,0.537,0.0857142857142857,0.816,0.848333333333333,0.220909090909091,0.0936363636363636,0.02,0.481481481481481,0.0213333333333333,0.128571428571429,0.0285714285714286,0.811666666666667
"bin_m15.vmb155",0.547692307692308,0.307307692307692,0.1,0.05625,0.208666666666667,0.0096,0.335384615384615,0.0909090909090909,0.2,0.839,0.442857142857143,0.8072,0.753333333333333,0.753939393939394,0.102727272727273,0.02,0.360740740740741,0.0318333333333333,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m15.vmb17",0.457692307692308,0.300769230769231,0.2,0.05625,0.179333333333333,0.0872,0.526923076923077,0.0909090909090909,0.416666666666667,0.799,0.428571428571429,0.6296,0.866666666666667,0.743333333333333,0.0936363636363636,0.02,0.478518518518519,0.0455,0.0857142857142857,0.0285714285714286,0.716666666666667
"bin_m15.vmb172",0.606923076923077,0.34,0.28,0.01,0.224,0.0344,0.373846153846154,0.0909090909090909,0.341666666666667,0.799,0.0857142857142857,0.7528,0.783333333333333,0.761818181818182,0.0936363636363636,0.02,0.290740740740741,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m15.vmb35",0.34,0.198076923076923,0.1,0.05625,0.133333333333333,0.016,0.158461538461538,0.145454545454545,0.175,0.641,0.2,0.448,0.778333333333333,0.393636363636364,0.0663636363636364,0.02,0.318518518518519,0.02,0.0571428571428571,0.0285714285714286,0.566666666666667
"bin_m16.mtb108_sub",0.625384615384615,0.473076923076923,0.2,0.01,0.188666666666667,0.0284,0.335384615384615,0.0909090909090909,0.333333333333333,0.644,0.478571428571429,0.8216,0.866666666666667,0.741818181818182,0.0481818181818182,0.02,0.4,0.0301666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m16.mtb139",0.687692307692308,0.491923076923077,0.08,0.05625,0.188666666666667,0.0116,0.349230769230769,0.0909090909090909,0.166666666666667,0.799,0.428571428571429,0.8384,0.866666666666667,0.742727272727273,0.0936363636363636,0.02,0.382222222222222,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.761666666666667
"bin_m16.mtb163_sub",0.375384615384615,0.105769230769231,0,0.01,0.133333333333333,0.0056,0.0123076923076923,0.272727272727273,0,0.513,0,0.8512,1,0.591818181818182,0.0936363636363636,0.088,0.638888888888889,0.0185,0.185714285714286,0.0285714285714286,0.833333333333333
"bin_m16.mtb186",0.243076923076923,0.0711538461538462,0,0.01,0.03,0.0056,0.442307692307692,0.0181818181818182,0.333333333333333,0.718,0.357142857142857,0.7256,0.971666666666667,0.343636363636364,0.0481818181818182,0,0.345185185185185,0.0148333333333333,0.0571428571428571,0.0285714285714286,0.183333333333333
"bin_m16.mtb190_sub",0.613846153846154,0.314615384615385,0.06,0.01,0.208666666666667,0.004,0.335384615384615,0.118181818181818,0.266666666666667,0.733,0.1,0.7112,0.875,0.718787878787879,0.102727272727273,0.02,0.347777777777778,0.0355,0.0857142857142857,0.0285714285714286,0.763333333333333
"bin_m16.mtb222",0.405384615384615,0.208846153846154,0,0.01,0.208666666666667,0.004,0.411538461538462,0.0909090909090909,0.258333333333333,0.718,0.442857142857143,0.2632,0.855,0.411212121212121,0.0572727272727273,0.02,0.262222222222222,0.0265,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m16.mtb225",0.553846153846154,0.405,0,0.01,0.0686666666666667,0,0.442307692307692,0.0909090909090909,0.175,0.718,0.428571428571429,0.3592,0.866666666666667,0.403939393939394,0.0481818181818182,0.02,0.201481481481481,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m16.mtb235_sub",0.601538461538462,0.337307692307692,0.22,0.05625,0.208666666666667,0.0096,0.442307692307692,0.0909090909090909,0.35,0.718,0.85,0.8384,0.8,0.714545454545455,0.0572727272727273,0.02,0.543333333333333,0.0521666666666667,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m16.mtb29",0.731538461538462,0.362692307692308,0,0.01,0.146666666666667,0.0096,0.335384615384615,0.0909090909090909,0.175,0.618,0.1,0.7848,0.913333333333333,0.556969696969697,0.0572727272727273,0.108,0.338888888888889,0.0251666666666667,0.142857142857143,0.0285714285714286,0.65
"bin_m16.mtb39",0,0.0480769230769231,0,0.01,0,0.0056,0.0123076923076923,0.727272727272727,0.0833333333333333,0.534,0.342857142857143,0.872,0.921666666666667,0.69969696969697,0.0663636363636364,0.1,0.493333333333333,0.0315,0.114285714285714,0,0.733333333333333
"bin_m16.mtb79",0.580769230769231,0.337692307692308,0.064,0.01,0.113333333333333,0,0.108461538461538,0.336363636363636,0.166666666666667,0.486,0.0857142857142857,0.7088,0.85,0.445757575757576,0.0936363636363636,0.108,0.401481481481481,0.0218333333333333,0.128571428571429,0.0285714285714286,0.811666666666667
"bin_m16.mxb12",0.487692307692308,0.201153846153846,0,0.01,0.202,0.004,0.411538461538462,0.0909090909090909,0.175,0.718,0.428571428571429,0.3712,0.866666666666667,0.425151515151515,0.0572727272727273,0.02,0.220740740740741,0.0265,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m16.mxb25",0.473076923076923,0.270769230769231,0,0.01,0.179333333333333,0.0056,0.565384615384615,0.0909090909090909,0.25,0.799,0.0857142857142857,0.6856,0.866666666666667,0.682121212121212,0.0481818181818182,0.02,0.181111111111111,0.0335,0.0857142857142857,0.0285714285714286,0.716666666666667
"bin_m16.mxb27_sub",0.766923076923077,0.503076923076923,0.08,0.01,0.202,0.0172,0.212307692307692,0.0909090909090909,0.25,0.73,0.428571428571429,0.7216,0.825,0.793030303030303,0.111818181818182,0.02,0.365925925925926,0.0288333333333333,0.142857142857143,0.0285714285714286,0.85
"bin_m16.mxb47_sub",0.452307692307692,0.266153846153846,0.104,0.01,0.112666666666667,0.0344,0.418461538461538,0.0909090909090909,0.341666666666667,0.799,0.428571428571429,0.7,0.866666666666667,0.747272727272727,0.111818181818182,0.02,0.541111111111111,0.0288333333333333,0.142857142857143,0.0285714285714286,0.85
"bin_m16.mxb5",0.691538461538462,0.495,0.08,0.05625,0.188666666666667,0.04,0.526923076923077,0.0909090909090909,0.341666666666667,0.799,0.428571428571429,0.8224,0.866666666666667,0.740606060606061,0.0936363636363636,0.108,0.446666666666667,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.755
"bin_m16.mxb60_sub",0.611538461538462,0.278461538461538,0.2,0.05625,0.246,0.0324,0.373846153846154,0.0909090909090909,0.416666666666667,0.799,0.428571428571429,0.6808,0.796666666666667,0.782121212121212,0.102727272727273,0.02,0.478888888888889,0.0378333333333333,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m16.vmb118",0.367692307692308,0.148076923076923,0,0.01,0.193333333333333,0.004,0.335384615384615,0.336363636363636,0.1,0.513,0.1,0.684,0.896666666666667,0.417575757575758,0.0572727272727273,0.02,0.617407407407407,0.0225,0.0857142857142857,0.0285714285714286,0.778333333333333
"bin_m16.vmb148",0.481538461538462,0.301923076923077,0,0.03125,0.113333333333333,0,0.366153846153846,0.290909090909091,0.0833333333333333,0.564,0.414285714285714,0.6448,1,0.508787878787879,0.0481818181818182,0.02,0.632962962962963,0.0218333333333333,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m16.vmb70_sub",0.403846153846154,0.18,0.06,0.04625,0.0933333333333333,0.004,0.243076923076923,0.118181818181818,0.191666666666667,0.767,0.442857142857143,0.4544,0.875,0.36030303030303,0.0390909090909091,0.02,0.286296296296296,0.0331666666666667,0.0285714285714286,0.0285714285714286,0.716666666666667
"bin_m16.vmb88",0.479230769230769,0.283076923076923,0,0.05625,0.188666666666667,0,0.442307692307692,0.0909090909090909,0.25,0.564,0.428571428571429,0.7824,0.85,0.692424242424242,0.0481818181818182,0.02,0.227037037037037,0.0398333333333333,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m16.vmb9",0.328461538461538,0.314615384615385,0.064,0.01,0.16,0,0.07,0.0181818181818182,0.166666666666667,0.534,0.342857142857143,0.736,1,0.612121212121212,0.0481818181818182,0,0.616296296296296,0.0301666666666667,0.114285714285714,0.0285714285714286,0.833333333333333
"bin_m17.cct113",0.197692307692308,0.00961538461538462,0.08,0.01,0.222,0.0056,0.166153846153846,0,0.25,0.67,0,0.3128,0.815,0.48969696969697,0.0481818181818182,0,0.124074074074074,0.0416666666666667,0.0571428571428571,0,0.678333333333333
"bin_m17.cct133",0.667692307692308,0.412307692307692,0.2,0.04625,0.0686666666666667,0.0112,0.257692307692308,0.0909090909090909,0.5,0.799,0.0857142857142857,0.712,0.851666666666667,0.69,0.0936363636363636,0.02,0.339259259259259,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m17.cct135_sub",0.125384615384615,0.0807692307692308,0,0.01,0.08,0.004,0.534615384615385,0.336363636363636,0.108333333333333,0.471,0.1,0.3304,0.458333333333333,0.352424242424242,0.166363636363636,0.02,0.293703703703704,0.00666666666666667,0.142857142857143,0.0285714285714286,0.85
"bin_m17.cct95",0.221538461538462,0.135,0,0.1225,0.113333333333333,0.0228,0.257692307692308,0.336363636363636,0.0916666666666667,0.185,0.0857142857142857,0.2776,0.883333333333333,0.586363636363636,0.111818181818182,0.02,0.475555555555556,0.0301666666666667,0.142857142857143,0.0285714285714286,0.85
"bin_m17.cct99",0.51,0.139615384615385,0,0.01,0.126666666666667,0.0112,0.0584615384615385,0.336363636363636,0.0916666666666667,0.618,0.428571428571429,0.7176,0.995,0.334848484848485,0.0481818181818182,0.02,0.597777777777778,0.0218333333333333,0.0857142857142857,0.0285714285714286,0.705
"bin_m17.mtb117",0.393846153846154,0.384615384615385,0,0.01,0.166666666666667,0,0.0892307692307692,0.336363636363636,0.0916666666666667,0.537,0.0857142857142857,0.816,0.82,0.283030303030303,0.0936363636363636,0.02,0.374444444444444,0.0213333333333333,0.0571428571428571,0.0285714285714286,0.611666666666667
"bin_m17.mtb142",0.577692307692308,0.199230769230769,0.28,0.01,0.188666666666667,0.04,0.0507692307692308,0.0181818181818182,0.25,0.799,0.414285714285714,0.6824,0.703333333333333,0.748181818181818,0.0936363636363636,0.02,0.512962962962963,0.0288333333333333,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m17.mtb168",0.29,0.298076923076923,0,0.01,0.2,0,0.0123076923076923,0.290909090909091,0.25,0.513,0,0.736,1,0.388181818181818,0.0936363636363636,0,0.617037037037037,0.0205,0.0571428571428571,0.0285714285714286,0.795
"bin_m17.mtb179_sub",0.245384615384615,0.167307692307692,0.06,0.01,0.106666666666667,0.016,0.12,0.118181818181818,0.0583333333333333,0.592,0.185714285714286,0.4,0.553333333333333,0.435151515151515,0.0845454545454545,0.02,0.338518518518518,0.0171666666666667,0.114285714285714,0.0285714285714286,0.521666666666667
"bin_m17.mtb206",0.382307692307692,0.197307692307692,0,0.01,0.188666666666667,0,0.411538461538462,0.0909090909090909,0.175,0.718,0.428571428571429,0.2736,0.866666666666667,0.405151515151515,0.0481818181818182,0.02,0.220740740740741,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m17.mtb43",0.432307692307692,0.516538461538462,0.24,0.05625,0.338666666666667,0.034,0.327692307692308,0.0181818181818182,0.416666666666667,0.799,0.414285714285714,0.792,0.833333333333333,0.742121212121212,0.111818181818182,0.02,0.530740740740741,0.0288333333333333,0.114285714285714,0.0285714285714286,0.85
"bin_m17.mtb85",0.209230769230769,0.0884615384615385,0.06,0.05625,0.08,0.004,0.0892307692307692,0.118181818181818,0.0416666666666667,0.562,0.1,0.244,0.208333333333333,0.172727272727273,0.0545454545454545,0.02,0.177037037037037,0.01,0.0285714285714286,0.0285714285714286,0.233333333333333
"bin_m17.mxb54",0.588461538461538,0.199230769230769,0.17,0.01,0.0686666666666667,0.0344,0.243076923076923,0.0181818181818182,0.416666666666667,0.588,0.414285714285714,0.6824,0.833333333333333,0.784848484848485,0.111818181818182,0.108,0.509259259259259,0.0288333333333333,0.114285714285714,0.0285714285714286,0.85
"bin_m17.mxb8_sub",0.77,0.237692307692308,0.28,0.01,0.206,0.0384,0.212307692307692,0.0909090909090909,0.25,0.73,0.428571428571429,0.7072,0.866666666666667,0.791212121212121,0.102727272727273,0.02,0.426666666666667,0.0321666666666667,0.0857142857142857,0.0285714285714286,0.783333333333333
"bin_m17.vmb109",0,0.0134615384615385,0,0,0.0333333333333333,0,0.0307692307692308,0.0181818181818182,0,0.04,0,0.2384,0.333333333333333,0.0651515151515152,0.03,0.02,0.0585185185185185,0.00383333333333333,0,0.0285714285714286,0.0166666666666667
"bin_m17.vmb122",0.163076923076923,0.0730769230769231,0,0.05625,0.06,0.004,0.0584615384615385,0.0909090909090909,0.0833333333333333,0.492,0.0857142857142857,0.096,0.166666666666667,0.096969696969697,0.00909090909090909,0.02,0.154814814814815,0.00666666666666667,0.0285714285714286,0.0285714285714286,0.1
"bin_m17.vmb141",0.371538461538462,0.301923076923077,0.064,0.03125,0.113333333333333,0,0.385384615384615,0.290909090909091,0.166666666666667,0.564,0.414285714285714,0.6448,0.833333333333333,0.508787878787879,0.0481818181818182,0.02,0.632962962962963,0.0218333333333333,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m17.vmb17",0.395384615384615,0.206923076923077,0.06,0.01,0.208666666666667,0.004,0.442307692307692,0.118181818181818,0.0416666666666667,0.788,0.442857142857143,0.4544,0.833333333333333,0.47969696969697,0.0572727272727273,0.02,0.201481481481481,0.0298333333333333,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m17.vmb18",0.676923076923077,0.497692307692308,0.08,0.05625,0.202,0.0344,0.335384615384615,0.0909090909090909,0.175,0.799,0.428571428571429,0.8384,0.823333333333333,0.708787878787879,0.0936363636363636,0.02,0.394444444444444,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.511666666666667
"bin_m17.vmb56",0.553846153846154,0.208076923076923,0,0.05625,0.135333333333333,0.0056,0.403846153846154,0.0909090909090909,0.00833333333333333,0.483,0.428571428571429,0.608,0.866666666666667,0.443939393939394,0.0481818181818182,0.02,0.202222222222222,0.0328333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m17.vmb58",0.745384615384615,0.499230769230769,0.14,0.01,0.208666666666667,0.0424,0.115384615384615,0.118181818181818,0.133333333333333,0.511,0.457142857142857,0.8624,0.845,0.801515151515152,0.102727272727273,0.02,0.533703703703704,0.0388333333333333,0.0857142857142857,0.0285714285714286,0.678333333333333
"bin_m17.vmb79",0.703076923076923,0.536153846153846,0.08,0.05625,0.202,0.0384,0.349230769230769,0.0909090909090909,0.25,0.799,0.428571428571429,0.7664,0.866666666666667,0.786060606060606,0.102727272727273,0.02,0.337037037037037,0.0321666666666667,0.0857142857142857,0.0285714285714286,0.783333333333333
"bin_m17.vmb99",0.716923076923077,0.101923076923077,0,0.01,0.188666666666667,0,0.327692307692308,0.336363636363636,0.166666666666667,0.564,0.428571428571429,0.776,0.93,0.673939393939394,0.0481818181818182,0.02,0.732222222222222,0.0296666666666667,0.214285714285714,0.0285714285714286,0.85
"bin_m18.cct126_sub",0.163076923076923,0.276923076923077,0,0.05625,0.06,0,0.0584615384615385,0.0909090909090909,0.0833333333333333,0.411,0.0857142857142857,0.168,0.208333333333333,0.139393939393939,0,0.02,0.0985185185185185,0.013,0.0285714285714286,0.0285714285714286,0.1
"bin_m18.cct36",0.245384615384615,0.0865384615384615,0,0.01,0.113333333333333,0.0056,0.0507692307692308,0.290909090909091,0.0833333333333333,0.588,0.0714285714285714,0.776,0.735,0.519090909090909,0.0936363636363636,0.108,0.669259259259259,0.0218333333333333,0.128571428571429,0.0285714285714286,0.545
"bin_m18.cct47",0.546153846153846,0.237692307692308,0,0.01,0.166666666666667,0.0112,0.327692307692308,0.290909090909091,0.0833333333333333,0.513,0.414285714285714,0.656,0.99,0.477575757575758,0.0481818181818182,0.02,0.746296296296296,0.0218333333333333,0.128571428571429,0.0285714285714286,0.811666666666667
"bin_m18.cct71_sub",0.761538461538461,0.690769230769231,0.1,0.05625,0.244,0.0444,0.343076923076923,0.145454545454545,0.458333333333333,0.686,0.542857142857143,0.7744,0.95,0.726969696969697,0.13,0.02,0.543703703703704,0.0635,0.114285714285714,0.0285714285714286,0.816666666666667
"bin_m18.cct80",0.148461538461538,0.1,0.06,0,0.0933333333333333,0.004,0.0892307692307692,0.118181818181818,0.0416666666666667,0.562,0.114285714285714,0.26,0.183333333333333,0.196969696969697,0.00909090909090909,0.02,0.177777777777778,0.0138333333333333,0.0285714285714286,0.0285714285714286,0.32
"bin_m18.cct89_sub",0.522307692307692,0.143076923076923,0.08,0.05625,0.246,0.0116,0.212307692307692,0.0909090909090909,0.258333333333333,0.588,0.428571428571429,0.7128,0.821666666666667,0.743030303030303,0.0936363636363636,0.02,0.446666666666667,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.426666666666667
"bin_m18.mtb115",0.528461538461538,0.215384615384615,0.06,0.01,0.16,0.004,0.480769230769231,0.118181818181818,0.0416666666666667,0.583,0.457142857142857,0.6624,0.875,0.48030303030303,0.0572727272727273,0.02,0.261111111111111,0.0243333333333333,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m18.mtb136",0.365384615384615,0.138461538461538,0,0.01,0.188666666666667,0,0.0430769230769231,0.290909090909091,0,0.513,0,0.8512,0.958333333333333,0.587575757575758,0.0936363636363636,0.02,0.601111111111111,0.0218333333333333,0.185714285714286,0.0285714285714286,0.833333333333333
"bin_m18.mtb158",0.349230769230769,0.0742307692307692,0,0.01,0.1,0.0056,0.0507692307692308,0.290909090909091,0.0833333333333333,0.588,0.414285714285714,0.736,0.981666666666667,0.321212121212121,0.0481818181818182,0.02,0.548518518518519,0.0301666666666667,0.0571428571428571,0.0285714285714286,0.755
"bin_m18.mtb175",0.673846153846154,0.264230769230769,0.08,0.01,0.202,0.0384,0.411538461538462,0.0909090909090909,0.0916666666666667,0.799,0.0857142857142857,0.8024,0.786666666666667,0.785151515151515,0.102727272727273,0.02,0.393333333333333,0.0488333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m18.mtb188",0.249230769230769,0.269230769230769,0,0.0525,0.2,0,0.358461538461538,0.272727272727273,0.166666666666667,0.513,0,0.736,0.833333333333333,0.363939393939394,0.0936363636363636,0,0.777037037037037,0.0171666666666667,0.0571428571428571,0,0.778333333333333
"bin_m18.mtb41",0.265384615384615,0.0980769230769231,0.06,0.05625,0.08,0.004,0.288461538461538,0.118181818181818,0.191666666666667,0.788,0.1,0.2888,0.761666666666667,0.383333333333333,0.0754545454545455,0.02,0.199259259259259,0.0188333333333333,0.142857142857143,0.0757142857142857,0.426666666666667
"bin_m18.mtb46_sub",0.230769230769231,0.165384615384615,0.1,0.04625,0.12,0.016,0.115384615384615,0.145454545454545,0.0666666666666667,0.345,0.185714285714286,0.352,0.383333333333333,0.378181818181818,0.0363636363636364,0.02,0.277037037037037,0.02,0.0571428571428571,0.0285714285714286,0.433333333333333
"bin_m18.vmb13",0.404615384615385,0.208846153846154,0,0,0.166666666666667,0.0056,0.0892307692307692,0.0181818181818182,0.166666666666667,0.462,0.0714285714285714,0.5472,0.606666666666667,0.447272727272727,0.0481818181818182,0.02,0.31,0.0231666666666667,0.0571428571428571,0.0285714285714286,0.716666666666667
"bin_m18.vmb14",0.480769230769231,0.270769230769231,0,0.01,0.135333333333333,0.0228,0.327692307692308,0.0909090909090909,0.0833333333333333,0.564,0.428571428571429,0.62,0.751666666666667,0.696363636363636,0.0481818181818182,0.02,0.218518518518519,0.0348333333333333,0.0857142857142857,0.0285714285714286,0.716666666666667
"bin_m18.vmb18",0.289230769230769,0.467692307692308,0.06,0,0.182666666666667,0.0216,0.457692307692308,0.145454545454545,0.0583333333333333,0.87,0.528571428571429,0.672,0.886666666666667,0.507272727272727,0.0845454545454545,0.02,0.33037037037037,0.0171666666666667,0.114285714285714,0.0285714285714286,0.493333333333333
"bin_m18.vmb26",0.347692307692308,0.151153846153846,0.02,0.05625,0.208666666666667,0.004,0.243076923076923,0.0909090909090909,0.191666666666667,0.697,0.442857142857143,0.4192,0.713333333333333,0.360909090909091,0.0572727272727273,0.02,0.24962962962963,0.0465,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m18.vmb41",0.296923076923077,0.216538461538462,0.26,0.01,0.208666666666667,0.004,0.326923076923077,0.118181818181818,0.191666666666667,0.869,0.442857142857143,0.68,0.833333333333333,0.668787878787879,0.0572727272727273,0.02,0.225925925925926,0.0298333333333333,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m18.vmb49",0.230769230769231,0.175,0.06,0,0.12,0.016,0.281538461538462,0.145454545454545,0.0583333333333333,0.632,0.185714285714286,0.352,0.383333333333333,0.336363636363636,0.0663636363636364,0.02,0.334074074074074,0.0166666666666667,0.0571428571428571,0.0285714285714286,0.433333333333333
"bin_m19.cct34_sub",0.331538461538462,0.211153846153846,0.06,0.01,0.19,0.016,0.107692307692308,0.118181818181818,0.0583333333333333,0.315,0.185714285714286,0.5024,0.55,0.362727272727273,0.0363636363636364,0.02,0.343333333333333,0.0281666666666667,0.0571428571428571,0.0285714285714286,0.416666666666667
"bin_m19.mtb113_sub",0.628461538461538,0.408076923076923,0.08,0.01,0.246,0.0284,0.373846153846154,0.0909090909090909,0.416666666666667,0.674,0.428571428571429,0.6936,0.825,0.74969696969697,0.0481818181818182,0.02,0.554444444444444,0.0398333333333333,0.0857142857142857,0.0285714285714286,0.761666666666667
"bin_m19.mtb139_sub",0.318461538461538,0.314615384615385,0.456,0.05625,0.317333333333333,0.0424,0.534615384615385,0.118181818181818,0.35,0.961,0.457142857142857,0.62,0.813333333333333,0.807878787878788,0.139090909090909,0.02,0.612962962962963,0.0465,0.0857142857142857,0.264285714285714,0.828333333333333
"bin_m19.mtb26",0.58,0.301923076923077,0.064,0.01,0.26,0.004,0.231538461538462,0.336363636363636,0.1,0.513,0.442857142857143,0.7848,0.848333333333333,0.460606060606061,0.0390909090909091,0.02,0.664814814814815,0.0251666666666667,0.0285714285714286,0.0285714285714286,0.716666666666667
"bin_m19.mtb30_sub",0.238461538461538,0.175,0.26,0.01,0.186666666666667,0.016,0.326923076923077,0.336363636363636,0.0666666666666667,0.36,0.185714285714286,0.64,0.525,0.455151515151515,0.0845454545454545,0.02,0.425185185185185,0.02,0.114285714285714,0.0285714285714286,0.538333333333333
"bin_m19.mtb38",0.443076923076923,0.316538461538462,0.2,0.05625,0.188666666666667,0,0.442307692307692,0.0909090909090909,0.175,0.718,0.428571428571429,0.308,0.866666666666667,0.354242424242424,0.0481818181818182,0.108,0.182962962962963,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m19.mtb67",0.443076923076923,0.306153846153846,0.2,0.05625,0.188666666666667,0.0584,0.603846153846154,0.0909090909090909,0.416666666666667,0.799,0.428571428571429,0.6464,0.85,0.752424242424242,0.0936363636363636,0.02,0.510740740740741,0.0335,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m19.mxb14_sub",0.754615384615385,0.535769230769231,0,0.01,0.18,0.0152,0.0969230769230769,0.563636363636364,0.175,0.618,0.428571428571429,0.888,0.883333333333333,0.661515151515152,0.0572727272727273,0.02,0.659259259259259,0.0251666666666667,0.142857142857143,0.0285714285714286,0.778333333333333
"bin_m19.mxb65",0.621538461538462,0.294230769230769,0.06,0.01,0.213333333333333,0.0096,0.335384615384615,0.118181818181818,0.05,0.562,0.114285714285714,0.844,0.891666666666667,0.379090909090909,0.0572727272727273,0.02,0.729259259259259,0.0415,0.157142857142857,0.0285714285714286,0.788333333333333
"bin_m19.vmb107",0.362307692307692,0.186538461538462,0.064,0.01,0.26,0.0096,0.231538461538462,0.336363636363636,0.0166666666666667,0.597,0.0857142857142857,0.828,0.78,0.426363636363636,0.102727272727273,0.108,0.418888888888889,0.0335,0.0857142857142857,0.0285714285714286,0.678333333333333
"bin_m19.vmb115",0.477692307692308,0.147307692307692,0.2,0.01,0.0686666666666667,0,0.442307692307692,0.0909090909090909,0.25,0.718,0.428571428571429,0.3504,0.85,0.362121212121212,0.184545454545455,0.02,0.206666666666667,0.0231666666666667,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m19.vmb88",0.353076923076923,0.197307692307692,0,0.01,0.06,0,0.411538461538462,0.0909090909090909,0.175,0.718,0.428571428571429,0.3288,0.866666666666667,0.387575757575758,0.0481818181818182,0.02,0.186666666666667,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m2.cct144",0.246153846153846,0.198076923076923,0.1,0,0.133333333333333,0.016,0.357692307692308,0.336363636363636,0.1,0.43,0.2,0.4,0.666666666666667,0.433333333333333,0.0545454545454545,0.02,0.358148148148148,0.0205,0.114285714285714,0.0285714285714286,0.721666666666667
"bin_m2.cct49",0.616923076923077,0.408461538461538,0.06,0.05625,0.191333333333333,0.0096,0.243076923076923,0.118181818181818,0.216666666666667,0.961,0.457142857142857,0.6864,0.925,0.699393939393939,0.0572727272727273,0.02,0.494814814814815,0.0388333333333333,0.0857142857142857,0.0285714285714286,0.523333333333333
"bin_m2.cct78_sub",0.723076923076923,0.400384615384615,0.1,0.01,0.252666666666667,0.0444,0.580769230769231,0.336363636363636,0.425,0.93,0.542857142857143,0.8224,0.808333333333333,0.75,0.0545454545454545,0.02,0.550740740740741,0.0621666666666667,0.114285714285714,0.0285714285714286,0.816666666666667
"bin_m2.mtb108",0.412307692307692,0.427307692307692,0.2,0.05625,0.198,0.0116,0.411538461538462,0.0909090909090909,0.341666666666667,0.931,0.428571428571429,0.7728,0.866666666666667,0.73969696969697,0.0936363636363636,0.02,0.503333333333333,0.0455,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m2.mtb15",0.401538461538462,0.205769230769231,0.1,0.01,0.133333333333333,0.016,0.396153846153846,0.145454545454545,0.233333333333333,0.701,0.2,0.408,0.716666666666667,0.465454545454545,0.111818181818182,0.02,0.318518518518519,0.0288333333333333,0.0571428571428571,0.0285714285714286,0.6
"bin_m2.mtb163",0.282307692307692,0.0980769230769231,0.06,0.05625,0.08,0.004,0.288461538461538,0.118181818181818,0.191666666666667,0.788,0.442857142857143,0.2888,0.728333333333333,0.440909090909091,0.0754545454545455,0.02,0.223333333333333,0.0188333333333333,0.142857142857143,0.0285714285714286,0.85
"bin_m2.mtb182",0.682307692307692,0.283846153846154,0.304,0.01,0.224,0.0456,0.212307692307692,0.0909090909090909,0.416666666666667,0.374,0.428571428571429,0.7528,0.783333333333333,0.789090909090909,0.0936363636363636,0.108,0.533703703703704,0.0531666666666667,0.0857142857142857,0.108571428571429,0.811666666666667
"bin_m2.mtb186",0.603076923076923,0.401153846153846,0.55,0.01,0.208666666666667,0.0096,0.573076923076923,0.118181818181818,0.2,0.788,0.442857142857143,0.7696,0.916666666666667,0.781212121212121,0.0727272727272727,0.02,0.411481481481481,0.0355,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m2.mtb196_sub",0.733846153846154,0.38,0.28,0.01,0.246,0.0384,0.250769230769231,0.0909090909090909,0.25,0.799,0.428571428571429,0.728,0.866666666666667,0.754242424242424,0.102727272727273,0.02,0.438518518518519,0.0488333333333333,0.0857142857142857,0.0285714285714286,0.828333333333333
